Id,SalePrice
2733,177655.96687021502
2734,177655.96687021502
2735,177655.96687021502
2736,177655.96687021502
2737,177655.96687021502
2738,177655.96687021502
2739,177655.96687021502
2740,177655.96687021502
2741,177655.96687021502
2742,177655.96687021502
2743,177655.96687021502
2744,177655.96687021502
2745,177655.96687021502
2746,177655.96687021502
2747,177655.96687021502
2748,177655.96687021502
2749,177655.96687021502
2750,177655.96687021502
2751,177655.96687021502
2752,177655.96687021502
2753,177655.96687021502
2754,177655.96687021502
2755,177655.96687021502
2756,177655.96687021502
2757,177655.96687021502
2758,177655.96687021502
2759,177655.96687021502
2760,177655.96687021502
2761,177655.96687021502
2762,177655.96687021502
2763,177655.96687021502
2764,177655.96687021502
2765,177655.96687021502
2766,177655.96687021502
2767,177655.96687021502
2768,177655.96687021502
2769,177655.96687021502
2770,177655.96687021502
2771,177655.96687021502
2772,177655.96687021502
2773,177655.96687021502
2774,177655.96687021502
2775,177655.96687021502
2776,177655.96687021502
2777,177655.96687021502
2778,177655.96687021502
2779,177655.96687021502
2780,177655.96687021502
2781,177655.96687021502
2782,177655.96687021502
2783,177655.96687021502
2784,177655.96687021502
2785,177655.96687021502
2786,177655.96687021502
2787,177655.96687021502
2788,177655.96687021502
2789,177655.96687021502
2790,177655.96687021502
2791,177655.96687021502
2792,177655.96687021502
2793,177655.96687021502
2794,177655.96687021502
2795,177655.96687021502
2796,177655.96687021502
2797,177655.96687021502
2798,177655.96687021502
2799,177655.96687021502
2800,177655.96687021502
2801,177655.96687021502
2802,177655.96687021502
2803,177655.96687021502
2804,177655.96687021502
2805,177655.96687021502
2806,177655.96687021502
2807,177655.96687021502
2808,177655.96687021502
2809,177655.96687021502
2810,177655.96687021502
2811,177655.96687021502
2812,177655.96687021502
2813,177655.96687021502
2814,177655.96687021502
2815,177655.96687021502
2816,177655.96687021502
2817,177655.96687021502
2818,177655.96687021502
2819,177655.96687021502
2820,177655.96687021502
2821,177655.96687021502
2822,177655.96687021502
2823,177655.96687021502
2824,177655.96687021502
2825,177655.96687021502
2826,177655.96687021502
2827,177655.96687021502
2828,177655.96687021502
2829,177655.96687021502
2830,177655.96687021502
2831,177655.96687021502
2832,177655.96687021502
2833,177655.96687021502
2834,177655.96687021502
2835,177655.96687021502
2836,177655.96687021502
2837,177655.96687021502
2838,177655.96687021502
2839,177655.96687021502
2840,177655.96687021502
2841,177655.96687021502
2842,177655.96687021502
2843,177655.96687021502
2844,177655.96687021502
2845,177655.96687021502
2846,177655.96687021502
2847,177655.96687021502
2848,177655.96687021502
2849,177655.96687021502
2850,177655.96687021502
2851,177655.96687021502
2852,177655.96687021502
2853,177655.96687021502
2854,177655.96687021502
2855,177655.96687021502
2856,177655.96687021502
2857,177655.96687021502
2858,177655.96687021502
2859,177655.96687021502
2860,177655.96687021502
2861,177655.96687021502
2862,177655.96687021502
2863,177655.96687021502
2864,177655.96687021502
2865,177655.96687021502
2866,177655.96687021502
2867,177655.96687021502
2868,177655.96687021502
2869,177655.96687021502
2870,177655.96687021502
2871,177655.96687021502
2872,177655.96687021502
2873,177655.96687021502
2874,177655.96687021502
2875,177655.96687021502
2876,177655.96687021502
2877,177655.96687021502
2878,177655.96687021502
2879,177655.96687021502
2880,177655.96687021502
2881,177655.96687021502
2882,177655.96687021502
2883,177655.96687021502
2884,177655.96687021502
2885,177655.96687021502
2886,177655.96687021502
2887,177655.96687021502
2888,177655.96687021502
2889,177655.96687021502
2890,177655.96687021502
2891,177655.96687021502
2892,177655.96687021502
2893,177655.96687021502
2894,177655.96687021502
2895,177655.96687021502
2896,177655.96687021502
2897,177655.96687021502
2898,177655.96687021502
2899,177655.96687021502
2900,177655.96687021502
2901,177655.96687021502
2902,177655.96687021502
2903,177655.96687021502
2904,177655.96687021502
2905,177655.96687021502
2906,177655.96687021502
2907,177655.96687021502
2908,177655.96687021502
2909,177655.96687021502
2910,177655.96687021502
2911,177655.96687021502
2912,177655.96687021502
2913,177655.96687021502
2914,177655.96687021502
2915,177655.96687021502
2916,177655.96687021502
2917,177655.96687021502
2918,177655.96687021502
2919,177655.96687021502
